Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08203;SANT CEBRIÀ DE VALLALTA;0820300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08203;SANT CEBRIÀ DE VALLALTA;0820300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08203;SANT CEBRIÀ DE VALLALTA;0820300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;3;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;17
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;14
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;25
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;24
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08214;VILASSAR DE DALT;0821400;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I0;HOME;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I1;DONA;1;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;2;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ESPANYA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;20
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;26
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;49
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;47
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08219;VILASSAR DE MAR;0821900;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ESPANYA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ESPANYA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;19
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;26
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;MAGREB;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'ÀFRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;37
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08230;PREMIÀ DE DALT;0823000;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;17
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;2;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;22
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08235;SANT POL DE MAR;0823500;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;10
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;14
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08261;SANTA SUSANNA;0826100;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'ÀFRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;13
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;18
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08264;SANT VICENÇ DE MONTALT;0826400;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;22
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;19
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;17
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08281;TEIÀ;0828100;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ESPANYA;NO;10
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;25
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;26
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;2;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;34
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08282;TIANA;0828200;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;25
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08284;TORDERA;0828400;;PRIVAT;COOPERATIVES;I1;DONA;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0508;MARESME - VALLÈS ORIENTAL;21;MARESME;08284;TORDERA;0828400;;PRIVAT;COOPERATIVES;I1;HOME;1;ESPANYA;NO;6
